Id,UserId,PostId,VoteTypeId,BountyAmount,CreationDate
2634,,707,2,,2013-03-04T00:00:00.000
2635,,706,2,,2013-03-04T00:00:00.000
2636,,703,2,,2013-03-05T00:00:00.000
2637,,705,2,,2013-03-05T00:00:00.000
2638,,704,2,,2013-03-05T00:00:00.000
2639,,707,2,,2013-03-05T00:00:00.000
2641,,709,2,,2013-03-06T00:00:00.000
2642,,709,2,,2013-03-06T00:00:00.000
2643,,709,2,,2013-03-08T00:00:00.000
2644,,707,2,,2013-03-11T00:00:00.000
2645,,709,2,,2013-03-11T00:00:00.000
2646,,706,2,,2013-03-11T00:00:00.000
2647,,701,2,,2013-03-12T00:00:00.000
2648,,706,2,,2013-03-13T00:00:00.000
2649,,587,2,,2013-03-13T00:00:00.000
2650,,703,2,,2013-03-13T00:00:00.000
2651,,710,2,,2013-03-14T00:00:00.000
2652,,711,2,,2013-03-19T00:00:00.000
2654,,712,2,,2013-03-19T00:00:00.000
2655,,712,1,,2013-03-19T00:00:00.000
2656,,712,2,,2013-03-19T00:00:00.000
2657,,78,2,,2013-03-19T00:00:00.000
2658,,712,2,,2013-03-19T00:00:00.000
2659,,711,2,,2013-03-20T00:00:00.000
2660,,712,2,,2013-03-20T00:00:00.000
2662,,713,2,,2013-03-22T00:00:00.000
2663,,713,2,,2013-03-22T00:00:00.000
2664,,713,2,,2013-03-22T00:00:00.000
2665,,713,2,,2013-03-26T00:00:00.000
2666,,691,2,,2013-03-27T00:00:00.000
2667,,710,2,,2013-03-27T00:00:00.000
2668,,713,2,,2013-03-31T00:00:00.000
2669,,713,2,,2013-04-03T00:00:00.000
2670,,318,2,,2013-04-03T00:00:00.000
2671,,349,2,,2013-04-03T00:00:00.000
2672,,714,2,,2013-04-03T00:00:00.000
2673,,715,2,,2013-04-03T00:00:00.000
2674,,297,2,,2013-04-03T00:00:00.000
2675,,677,3,,2013-04-03T00:00:00.000
2676,,597,2,,2013-04-03T00:00:00.000
2677,,715,2,,2013-04-03T00:00:00.000
2678,,714,2,,2013-04-03T00:00:00.000
2679,,714,2,,2013-04-03T00:00:00.000
2680,,715,2,,2013-04-03T00:00:00.000
2681,,713,2,,2013-04-04T00:00:00.000
2682,,715,2,,2013-04-04T00:00:00.000
2683,,715,2,,2013-04-04T00:00:00.000
2684,,715,1,,2013-04-04T00:00:00.000
2685,,639,2,,2013-04-04T00:00:00.000
2686,,633,2,,2013-04-04T00:00:00.000
2687,,716,2,,2013-04-05T00:00:00.000
2688,,717,2,,2013-04-05T00:00:00.000
2689,,717,2,,2013-04-05T00:00:00.000
2690,,718,2,,2013-04-05T00:00:00.000
2691,,716,2,,2013-04-05T00:00:00.000
2692,,718,2,,2013-04-05T00:00:00.000
2693,,717,2,,2013-04-05T00:00:00.000
2694,,718,2,,2013-04-05T00:00:00.000
2695,,716,2,,2013-04-05T00:00:00.000
2696,,718,2,,2013-04-05T00:00:00.000
2697,,716,2,,2013-04-06T00:00:00.000
2698,,718,2,,2013-04-06T00:00:00.000
2699,,717,2,,2013-04-06T00:00:00.000
2700,,716,2,,2013-04-06T00:00:00.000
2701,,719,2,,2013-04-06T00:00:00.000
2702,,718,2,,2013-04-06T00:00:00.000
2703,,719,2,,2013-04-06T00:00:00.000
2704,,716,2,,2013-04-06T00:00:00.000
2705,,286,2,,2013-04-06T00:00:00.000
2706,,718,2,,2013-04-06T00:00:00.000
2707,,720,3,,2013-04-06T00:00:00.000
2708,,719,3,,2013-04-06T00:00:00.000
2709,,716,2,,2013-04-06T00:00:00.000
2710,,719,2,,2013-04-06T00:00:00.000
2711,,720,2,,2013-04-06T00:00:00.000
2712,,717,3,,2013-04-06T00:00:00.000
2713,,721,2,,2013-04-06T00:00:00.000
2714,,720,2,,2013-04-06T00:00:00.000
2715,,717,2,,2013-04-06T00:00:00.000
2716,,718,2,,2013-04-06T00:00:00.000
2717,,721,2,,2013-04-06T00:00:00.000
2718,,716,2,,2013-04-06T00:00:00.000
2719,,723,3,,2013-04-06T00:00:00.000
2720,,722,2,,2013-04-06T00:00:00.000
2721,,716,2,,2013-04-06T00:00:00.000
2722,,719,2,,2013-04-06T00:00:00.000
2723,,718,3,,2013-04-06T00:00:00.000
2724,,719,2,,2013-04-06T00:00:00.000
2725,,719,2,,2013-04-06T00:00:00.000
2726,,720,2,,2013-04-06T00:00:00.000
2727,,721,2,,2013-04-06T00:00:00.000
2728,,723,3,,2013-04-06T00:00:00.000
2729,,722,2,,2013-04-06T00:00:00.000
2730,,724,2,,2013-04-07T00:00:00.000
2731,,723,2,,2013-04-07T00:00:00.000
2732,,724,2,,2013-04-07T00:00:00.000
2733,,723,10,,2013-04-07T00:00:00.000
2734,,718,3,,2013-04-07T00:00:00.000
2735,,722,2,,2013-04-07T00:00:00.000
2736,,724,2,,2013-04-07T00:00:00.000
2737,,721,2,,2013-04-07T00:00:00.000
2738,,724,2,,2013-04-07T00:00:00.000
2739,,722,2,,2013-04-07T00:00:00.000
2740,,724,2,,2013-04-07T00:00:00.000
2741,,725,2,,2013-04-07T00:00:00.000
2742,,722,2,,2013-04-07T00:00:00.000
2743,,724,2,,2013-04-07T00:00:00.000
2744,,725,2,,2013-04-07T00:00:00.000
2745,,726,2,,2013-04-07T00:00:00.000
2746,,726,2,,2013-04-08T00:00:00.000
2747,,725,2,,2013-04-08T00:00:00.000
2748,,727,2,,2013-04-08T00:00:00.000
2749,,727,2,,2013-04-08T00:00:00.000
2750,,727,1,,2013-04-08T00:00:00.000
2751,,430,2,,2013-04-08T00:00:00.000
2752,,431,2,,2013-04-08T00:00:00.000
2753,,433,3,,2013-04-08T00:00:00.000
2754,,727,2,,2013-04-08T00:00:00.000
2755,,718,2,,2013-04-08T00:00:00.000
2756,,719,3,,2013-04-08T00:00:00.000
2757,,718,2,,2013-04-08T00:00:00.000
2758,,722,2,,2013-04-08T00:00:00.000
2759,,728,2,,2013-04-08T00:00:00.000
2760,,724,2,,2013-04-08T00:00:00.000
2761,,716,2,,2013-04-09T00:00:00.000
2762,,718,2,,2013-04-09T00:00:00.000
2763,,718,1,,2013-04-09T00:00:00.000
2764,,720,2,,2013-04-09T00:00:00.000
2765,,729,2,,2013-04-09T00:00:00.000
2766,,726,2,,2013-04-09T00:00:00.000
2767,,729,2,,2013-04-09T00:00:00.000
2768,,725,2,,2013-04-10T00:00:00.000
2769,,727,2,,2013-04-10T00:00:00.000
2770,,707,2,,2013-04-10T00:00:00.000
2771,,718,2,,2013-04-11T00:00:00.000
2772,,730,2,,2013-04-12T00:00:00.000
2773,,731,2,,2013-04-12T00:00:00.000
2774,,320,2,,2013-04-12T00:00:00.000
2775,,730,2,,2013-04-13T00:00:00.000
2776,,731,2,,2013-04-13T00:00:00.000
2777,,730,2,,2013-04-13T00:00:00.000
2778,,731,2,,2013-04-13T00:00:00.000
2779,,731,2,,2013-04-13T00:00:00.000
2780,,731,2,,2013-04-14T00:00:00.000
2781,,731,1,,2013-04-14T00:00:00.000
2782,,731,2,,2013-04-15T00:00:00.000
2783,,730,3,,2013-04-16T00:00:00.000
2784,,600,2,,2013-04-16T00:00:00.000
2785,,732,2,,2013-04-17T00:00:00.000
2786,,732,2,,2013-04-17T00:00:00.000
2787,,732,2,,2013-04-18T00:00:00.000
2788,,732,2,,2013-04-18T00:00:00.000
2789,,733,2,,2013-04-18T00:00:00.000
2790,,733,2,,2013-04-18T00:00:00.000
2791,,734,2,,2013-04-18T00:00:00.000
2792,,721,2,,2013-04-19T00:00:00.000
2793,,720,2,,2013-04-19T00:00:00.000
2794,,733,2,,2013-04-19T00:00:00.000
2795,,726,2,,2013-04-20T00:00:00.000
2796,,727,2,,2013-04-20T00:00:00.000
2797,,728,2,,2013-04-20T00:00:00.000
2798,,733,1,,2013-04-21T00:00:00.000
2799,,733,2,,2013-04-21T00:00:00.000
2800,,734,2,,2013-04-21T00:00:00.000
2801,,732,2,,2013-04-22T00:00:00.000
2802,,732,2,,2013-04-23T00:00:00.000
2803,,733,2,,2013-04-23T00:00:00.000
2804,,734,2,,2013-04-23T00:00:00.000
2805,,729,2,,2013-04-23T00:00:00.000
2806,,732,2,,2013-04-23T00:00:00.000
2807,,733,2,,2013-04-23T00:00:00.000
2808,,736,2,,2013-04-23T00:00:00.000
2809,,736,2,,2013-04-24T00:00:00.000
2810,,16,2,,2013-04-24T00:00:00.000
2811,,15,2,,2013-04-24T00:00:00.000
2812,,732,2,,2013-04-25T00:00:00.000
2813,,733,2,,2013-04-25T00:00:00.000
2814,,738,2,,2013-04-26T00:00:00.000
2815,,738,2,,2013-04-27T00:00:00.000
2816,,738,2,,2013-04-27T00:00:00.000
2817,,740,2,,2013-04-27T00:00:00.000
2818,,739,2,,2013-04-27T00:00:00.000
2819,,636,2,,2013-04-27T00:00:00.000
2820,,740,1,,2013-04-28T00:00:00.000
2821,,221,2,,2013-04-28T00:00:00.000
2822,,740,2,,2013-04-28T00:00:00.000
2823,,739,2,,2013-04-28T00:00:00.000
2824,,738,2,,2013-04-28T00:00:00.000
2825,,740,2,,2013-04-29T00:00:00.000
2826,,740,2,,2013-04-29T00:00:00.000
2827,,740,2,,2013-04-30T00:00:00.000
2828,,321,2,,2013-04-30T00:00:00.000
2829,,422,2,,2013-04-30T00:00:00.000
2830,,421,2,,2013-04-30T00:00:00.000
2831,,741,2,,2013-05-01T00:00:00.000
2832,,741,2,,2013-05-01T00:00:00.000
2833,,434,2,,2013-05-01T00:00:00.000
2834,,416,2,,2013-05-01T00:00:00.000
2835,,733,2,,2013-05-01T00:00:00.000
2836,,734,2,,2013-05-01T00:00:00.000
2837,,741,2,,2013-05-02T00:00:00.000
2838,,528,2,,2013-05-03T00:00:00.000
2841,,742,2,,2013-05-05T00:00:00.000
2842,,603,2,,2013-05-05T00:00:00.000
2843,,596,2,,2013-05-05T00:00:00.000
2844,,742,2,,2013-05-06T00:00:00.000
2845,,742,2,,2013-05-07T00:00:00.000
2846,,742,2,,2013-05-09T00:00:00.000
2847,,724,2,,2013-05-09T00:00:00.000
2848,,743,2,,2013-05-11T00:00:00.000
2849,,743,2,,2013-05-11T00:00:00.000
2850,,743,2,,2013-05-11T00:00:00.000
2851,,743,2,,2013-05-12T00:00:00.000
2852,,744,2,,2013-05-12T00:00:00.000
2854,,744,2,,2013-05-12T00:00:00.000
2855,,743,3,,2013-05-12T00:00:00.000
2856,,743,2,,2013-05-13T00:00:00.000
2858,,744,2,,2013-05-15T00:00:00.000
2859,,745,2,,2013-05-15T00:00:00.000
2860,,92,2,,2013-05-15T00:00:00.000
2861,,746,2,,2013-05-15T00:00:00.000
2863,,746,2,,2013-05-15T00:00:00.000
2864,,745,2,,2013-05-16T00:00:00.000
2865,,746,2,,2013-05-16T00:00:00.000
2866,,747,2,,2013-05-17T00:00:00.000
2867,,747,2,,2013-05-17T00:00:00.000
2868,,747,2,,2013-05-17T00:00:00.000
2869,,748,2,,2013-05-18T00:00:00.000
2870,,746,1,,2013-05-18T00:00:00.000
2871,,69,2,,2013-05-18T00:00:00.000
2872,,70,2,,2013-05-18T00:00:00.000
2873,,748,2,,2013-05-19T00:00:00.000
2874,,749,2,,2013-05-19T00:00:00.000
2875,,750,2,,2013-05-19T00:00:00.000
2876,,750,2,,2013-05-20T00:00:00.000
2877,,749,2,,2013-05-22T00:00:00.000
2878,,751,2,,2013-05-22T00:00:00.000
2879,,751,2,,2013-05-22T00:00:00.000
2880,,751,2,,2013-05-22T00:00:00.000
2881,,751,2,,2013-05-22T00:00:00.000
2882,,752,2,,2013-05-22T00:00:00.000
2883,,752,2,,2013-05-22T00:00:00.000
2884,,125,2,,2013-05-22T00:00:00.000
2885,,752,1,,2013-05-22T00:00:00.000
2886,,532,2,,2013-05-22T00:00:00.000
2887,,525,2,,2013-05-22T00:00:00.000
2888,,523,2,,2013-05-22T00:00:00.000
2889,,522,2,,2013-05-22T00:00:00.000
2890,,521,2,,2013-05-22T00:00:00.000
2891,,751,2,,2013-05-22T00:00:00.000
2892,,750,2,,2013-05-23T00:00:00.000
2893,,6,2,,2013-05-23T00:00:00.000
2894,,743,2,,2013-05-23T00:00:00.000
2895,,744,2,,2013-05-23T00:00:00.000
2896,,752,2,,2013-05-24T00:00:00.000
2897,,752,2,,2013-05-25T00:00:00.000
2898,,754,10,,2013-05-25T00:00:00.000
2899,,753,10,,2013-05-25T00:00:00.000
2900,,29,2,,2013-05-25T00:00:00.000
2901,,755,2,,2013-05-26T00:00:00.000
2902,,755,2,,2013-05-26T00:00:00.000
2903,,757,2,,2013-05-28T00:00:00.000
2904,,756,2,,2013-05-28T00:00:00.000
2905,,757,2,,2013-05-28T00:00:00.000
2906,,756,2,,2013-05-28T00:00:00.000
2907,,756,2,,2013-05-28T00:00:00.000
2908,,757,2,,2013-05-28T00:00:00.000
2909,,659,2,,2013-05-28T00:00:00.000
2910,,658,2,,2013-05-28T00:00:00.000
2911,,133,2,,2013-05-28T00:00:00.000
2912,,756,2,,2013-05-28T00:00:00.000
2913,,757,2,,2013-05-28T00:00:00.000
2914,,758,2,,2013-05-28T00:00:00.000
2915,,758,2,,2013-05-28T00:00:00.000
2916,,659,2,,2013-05-29T00:00:00.000
2917,,756,2,,2013-05-29T00:00:00.000
2918,,757,2,,2013-05-29T00:00:00.000
2919,,758,2,,2013-05-29T00:00:00.000
2920,,758,2,,2013-05-29T00:00:00.000
2921,,759,2,,2013-05-30T00:00:00.000
2922,,759,2,,2013-05-30T00:00:00.000
2923,,322,2,,2013-05-30T00:00:00.000
2924,,273,2,,2013-05-30T00:00:00.000
2925,,759,2,,2013-05-30T00:00:00.000
2926,,759,2,,2013-05-30T00:00:00.000
2927,,760,2,,2013-05-31T00:00:00.000
2929,,761,3,,2013-06-01T00:00:00.000
2931,,761,11,,2013-06-02T00:00:00.000
2932,,759,2,,2013-06-02T00:00:00.000
2933,,390,2,,2013-06-03T00:00:00.000
2934,,389,2,,2013-06-03T00:00:00.000
2935,,762,2,,2013-06-03T00:00:00.000
2936,,763,2,,2013-06-03T00:00:00.000
2937,,763,2,,2013-06-03T00:00:00.000
2938,,763,2,,2013-06-03T00:00:00.000
2939,,763,2,,2013-06-03T00:00:00.000
2940,,760,2,,2013-06-03T00:00:00.000
2941,,763,2,,2013-06-03T00:00:00.000
2942,,762,3,,2013-06-03T00:00:00.000
2943,,760,1,,2013-06-03T00:00:00.000
2944,,766,2,,2013-06-04T00:00:00.000
2945,,765,2,,2013-06-04T00:00:00.000
2946,,767,2,,2013-06-05T00:00:00.000
2947,,767,2,,2013-06-05T00:00:00.000
2948,,767,2,,2013-06-05T00:00:00.000
2949,,766,2,,2013-06-05T00:00:00.000
2950,,764,2,,2013-06-05T00:00:00.000
2951,,764,2,,2013-06-05T00:00:00.000
2952,,67,2,,2013-06-05T00:00:00.000
2953,,607,2,,2013-06-05T00:00:00.000
2954,,768,2,,2013-06-05T00:00:00.000
2955,,768,2,,2013-06-05T00:00:00.000
2956,,769,1,,2013-06-06T00:00:00.000
2957,,765,2,,2013-06-06T00:00:00.000
2958,,768,2,,2013-06-06T00:00:00.000
2959,,764,2,,2013-06-06T00:00:00.000
2960,,767,2,,2013-06-06T00:00:00.000
2961,,766,2,,2013-06-06T00:00:00.000
2962,,770,2,,2013-06-06T00:00:00.000
2963,,169,2,,2013-06-06T00:00:00.000
2964,,336,3,,2013-06-06T00:00:00.000
2965,,770,2,,2013-06-06T00:00:00.000
2966,,770,2,,2013-06-06T00:00:00.000
2967,,444,2,,2013-06-06T00:00:00.000
2968,,613,3,,2013-06-06T00:00:00.000
2969,,771,2,,2013-06-06T00:00:00.000
2970,,771,2,,2013-06-06T00:00:00.000
2971,,771,2,,2013-06-07T00:00:00.000
2972,,771,2,,2013-06-07T00:00:00.000
2973,,681,2,,2013-06-07T00:00:00.000
2974,,757,2,,2013-06-08T00:00:00.000
2975,,758,2,,2013-06-08T00:00:00.000
2976,,756,2,,2013-06-08T00:00:00.000
2977,,772,3,,2013-06-08T00:00:00.000
2978,,772,10,,2013-06-08T00:00:00.000
2979,,772,10,,2013-06-08T00:00:00.000
2980,,766,2,,2013-06-08T00:00:00.000
2981,,603,2,,2013-06-08T00:00:00.000
2982,,764,3,,2013-06-08T00:00:00.000
2983,,773,2,,2013-06-10T00:00:00.000
2984,,773,1,,2013-06-10T00:00:00.000
2985,,773,2,,2013-06-11T00:00:00.000
2986,,764,3,,2013-06-11T00:00:00.000
2988,,55,2,,2013-06-11T00:00:00.000
2989,,774,2,,2013-06-11T00:00:00.000
2990,,775,2,,2013-06-11T00:00:00.000
2992,,775,2,,2013-06-11T00:00:00.000
2993,,774,2,,2013-06-11T00:00:00.000
2994,,775,2,,2013-06-11T00:00:00.000
2995,,773,2,,2013-06-11T00:00:00.000
2996,,775,2,,2013-06-12T00:00:00.000
2997,,774,2,,2013-06-12T00:00:00.000
2998,,767,3,,2013-06-12T00:00:00.000
2999,,776,2,,2013-06-12T00:00:00.000
3000,,776,2,,2013-06-12T00:00:00.000
3001,,776,2,,2013-06-12T00:00:00.000
3002,,776,2,,2013-06-12T00:00:00.000
3005,,776,2,,2013-06-12T00:00:00.000
3006,,774,2,,2013-06-12T00:00:00.000
3007,,775,2,,2013-06-12T00:00:00.000
3008,,533,3,,2013-06-12T00:00:00.000
3009,,764,2,,2013-06-12T00:00:00.000
3010,,774,2,,2013-06-12T00:00:00.000
3011,,776,2,,2013-06-13T00:00:00.000
3012,,775,2,,2013-06-13T00:00:00.000
3013,,773,2,,2013-06-13T00:00:00.000
3014,,769,2,,2013-06-14T00:00:00.000
3015,,776,2,,2013-06-20T00:00:00.000
3017,,777,3,,2013-06-20T00:00:00.000
3018,,184,2,,2013-06-20T00:00:00.000
3019,,777,2,,2013-06-20T00:00:00.000
3020,,777,2,,2013-06-20T00:00:00.000
3021,,352,2,,2013-06-20T00:00:00.000
3022,,350,3,,2013-06-20T00:00:00.000
3024,,759,2,,2013-06-21T00:00:00.000
3025,,774,3,,2013-06-24T00:00:00.000
3026,,778,2,,2013-06-26T00:00:00.000
3027,,778,3,,2013-06-26T00:00:00.000
3028,,779,2,,2013-06-26T00:00:00.000
3030,,779,2,,2013-06-26T00:00:00.000
3031,,778,2,,2013-06-26T00:00:00.000
3032,,384,2,,2013-06-26T00:00:00.000
3033,,778,2,,2013-06-27T00:00:00.000
3034,,779,2,,2013-06-27T00:00:00.000
3035,,779,2,,2013-06-27T00:00:00.000
3036,,780,2,,2013-06-27T00:00:00.000
3037,,780,2,,2013-06-27T00:00:00.000
3038,,781,2,,2013-06-27T00:00:00.000
3039,,781,2,,2013-06-28T00:00:00.000
3040,,781,2,,2013-06-28T00:00:00.000
3041,,782,2,,2013-07-01T00:00:00.000
3042,,432,2,,2013-07-01T00:00:00.000
3043,,425,2,,2013-07-01T00:00:00.000
3044,,679,3,,2013-07-01T00:00:00.000
3045,,397,2,,2013-07-01T00:00:00.000
3046,,73,2,,2013-07-01T00:00:00.000
3047,,454,2,,2013-07-01T00:00:00.000
3048,,426,2,,2013-07-01T00:00:00.000
3049,,783,2,,2013-07-01T00:00:00.000
3050,,782,2,,2013-07-01T00:00:00.000
3051,,783,2,,2013-07-01T00:00:00.000
3052,,782,2,,2013-07-01T00:00:00.000
3053,,784,2,,2013-07-01T00:00:00.000
3054,,784,3,,2013-07-01T00:00:00.000
3055,,592,2,,2013-07-01T00:00:00.000
3056,,782,2,,2013-07-02T00:00:00.000
3057,,783,2,,2013-07-02T00:00:00.000
3058,,784,2,,2013-07-02T00:00:00.000
3059,,769,2,,2013-07-04T00:00:00.000
3060,,759,2,,2013-07-04T00:00:00.000
3061,,776,2,,2013-07-04T00:00:00.000
3062,,764,2,,2013-07-04T00:00:00.000
3063,,757,2,,2013-07-04T00:00:00.000
3064,,659,2,,2013-07-04T00:00:00.000
3065,,768,2,,2013-07-04T00:00:00.000
3066,,523,2,,2013-07-04T00:00:00.000
3067,,789,16,,2013-07-05T00:00:00.000
3068,,788,16,,2013-07-05T00:00:00.000
3069,,787,16,,2013-07-05T00:00:00.000
3070,,786,16,,2013-07-05T00:00:00.000
3071,,785,16,,2013-07-05T00:00:00.000
3072,,790,16,,2013-07-05T00:00:00.000
3073,,760,2,,2013-07-09T00:00:00.000
3074,,126,2,,2013-07-09T00:00:00.000
3075,,784,2,,2013-07-09T00:00:00.000
3076,,227,2,,2013-07-10T00:00:00.000
3077,,784,2,,2013-07-12T00:00:00.000
3078,,792,2,,2013-07-16T00:00:00.000
3079,,793,2,,2013-07-16T00:00:00.000
3080,,402,2,,2013-07-16T00:00:00.000
3081,,793,2,,2013-07-16T00:00:00.000
3082,,792,2,,2013-07-16T00:00:00.000
3083,,793,1,,2013-07-16T00:00:00.000
3084,,792,2,,2013-07-16T00:00:00.000
3085,,791,2,,2013-07-16T00:00:00.000
3086,,791,2,,2013-07-16T00:00:00.000
3087,,793,2,,2013-07-16T00:00:00.000
3088,,792,2,,2013-07-16T00:00:00.000
3089,,793,2,,2013-07-17T00:00:00.000
3090,,792,2,,2013-07-17T00:00:00.000
3091,,794,2,,2013-07-17T00:00:00.000
3092,,637,2,,2013-07-17T00:00:00.000
3093,,579,3,,2013-07-18T00:00:00.000
3094,,794,2,,2013-07-19T00:00:00.000
3095,,796,2,,2013-07-19T00:00:00.000
3096,,797,2,,2013-07-19T00:00:00.000
3097,,796,2,,2013-07-19T00:00:00.000
3098,,797,2,,2013-07-19T00:00:00.000
3099,,797,2,,2013-07-20T00:00:00.000
3100,,792,2,,2013-07-20T00:00:00.000
3101,,796,2,,2013-07-20T00:00:00.000
3102,,797,2,,2013-07-20T00:00:00.000
3103,,798,2,,2013-07-20T00:00:00.000
3104,,737,2,,2013-07-21T00:00:00.000
3106,,800,10,,2013-07-22T00:00:00.000
3107,,801,2,,2013-07-24T00:00:00.000
3108,,801,2,,2013-07-24T00:00:00.000
3109,,801,2,,2013-07-24T00:00:00.000
3110,,801,2,,2013-07-24T00:00:00.000
3111,,718,2,,2013-07-24T00:00:00.000
3112,,801,2,,2013-07-24T00:00:00.000
3113,,801,2,,2013-07-24T00:00:00.000
3114,,801,2,,2013-07-24T00:00:00.000
3116,,802,2,,2013-07-24T00:00:00.000
3118,,801,2,,2013-07-24T00:00:00.000
3119,,802,2,,2013-07-24T00:00:00.000
3120,,646,2,,2013-07-24T00:00:00.000
3121,,802,2,,2013-07-24T00:00:00.000
3122,,803,2,,2013-07-24T00:00:00.000
3123,,803,2,,2013-07-24T00:00:00.000
3124,,803,2,,2013-07-24T00:00:00.000
3125,,802,2,,2013-07-24T00:00:00.000
3126,,804,2,,2013-07-24T00:00:00.000
3127,,798,2,,2013-07-24T00:00:00.000
3128,,805,2,,2013-07-24T00:00:00.000
3129,,805,2,,2013-07-24T00:00:00.000
3130,,804,2,,2013-07-24T00:00:00.000
3131,,806,2,,2013-07-24T00:00:00.000
3132,,801,2,,2013-07-25T00:00:00.000
3133,,806,2,,2013-07-25T00:00:00.000
3134,,806,2,,2013-07-25T00:00:00.000
3135,,808,2,,2013-07-25T00:00:00.000
3137,,808,1,,2013-07-25T00:00:00.000
3138,,806,2,,2013-07-25T00:00:00.000
3139,,807,2,,2013-07-25T00:00:00.000
3140,,807,2,,2013-07-25T00:00:00.000
3141,,807,2,,2013-07-25T00:00:00.000
3142,,807,2,,2013-07-25T00:00:00.000
3143,,804,2,,2013-07-25T00:00:00.000
3144,,806,2,,2013-07-26T00:00:00.000
3145,,801,2,,2013-07-26T00:00:00.000
3146,,801,2,,2013-07-26T00:00:00.000
3147,,807,2,,2013-07-26T00:00:00.000
3148,,806,2,,2013-07-26T00:00:00.000
3149,,806,2,,2013-07-26T00:00:00.000
3150,,807,2,,2013-07-26T00:00:00.000
3151,,802,2,,2013-07-26T00:00:00.000
3152,,804,2,,2013-07-26T00:00:00.000
3153,,803,2,,2013-07-26T00:00:00.000
3154,,806,2,,2013-07-26T00:00:00.000
3155,,806,2,,2013-07-26T00:00:00.000
3156,,806,2,,2013-07-29T00:00:00.000
3157,,809,2,,2013-07-30T00:00:00.000
3158,,809,2,,2013-07-30T00:00:00.000
3159,,126,2,,2013-07-30T00:00:00.000
3160,,810,2,,2013-07-30T00:00:00.000
3161,,325,2,,2013-07-31T00:00:00.000
3162,,327,2,,2013-07-31T00:00:00.000
3163,,811,2,,2013-07-31T00:00:00.000
3164,,811,2,,2013-07-31T00:00:00.000
3165,,99,2,,2013-08-02T00:00:00.000
3166,,185,2,,2013-08-02T00:00:00.000
3167,,192,2,,2013-08-02T00:00:00.000
3168,,195,3,,2013-08-02T00:00:00.000
3169,,798,2,,2013-08-02T00:00:00.000
3170,,801,2,,2013-08-02T00:00:00.000
3172,,100,2,,2013-08-03T00:00:00.000
3174,,807,3,,2013-08-03T00:00:00.000
3175,,192,2,,2013-08-05T00:00:00.000
3176,,195,3,,2013-08-05T00:00:00.000
3177,,190,3,,2013-08-05T00:00:00.000
3178,,194,2,,2013-08-05T00:00:00.000
3179,,801,2,,2013-08-06T00:00:00.000
3180,,812,2,,2013-08-06T00:00:00.000
3181,,812,2,,2013-08-06T00:00:00.000
3182,,804,2,,2013-08-07T00:00:00.000
3183,,795,2,,2013-08-08T00:00:00.000
3184,,737,2,,2013-08-08T00:00:00.000
3185,,804,2,,2013-08-10T00:00:00.000
3186,,806,2,,2013-08-10T00:00:00.000
3187,,337,2,,2013-08-11T00:00:00.000
3188,,792,2,,2013-08-11T00:00:00.000
3189,,801,2,,2013-08-12T00:00:00.000
3190,,680,2,,2013-08-12T00:00:00.000
3191,,708,2,,2013-08-12T00:00:00.000
3192,,36,2,,2013-08-12T00:00:00.000
3193,,35,2,,2013-08-12T00:00:00.000
3194,,305,2,,2013-08-12T00:00:00.000
3195,,283,2,,2013-08-12T00:00:00.000
3196,,282,2,,2013-08-12T00:00:00.000
3197,,185,2,,2013-08-12T00:00:00.000
3198,,289,2,,2013-08-13T00:00:00.000
3199,,291,2,,2013-08-13T00:00:00.000
3200,,578,2,,2013-08-13T00:00:00.000
3201,,585,2,,2013-08-13T00:00:00.000
3202,,581,2,,2013-08-13T00:00:00.000
3203,,580,2,,2013-08-13T00:00:00.000
3204,,582,2,,2013-08-13T00:00:00.000
3205,,601,2,,2013-08-13T00:00:00.000
3206,,306,2,,2013-08-13T00:00:00.000
3207,,299,2,,2013-08-13T00:00:00.000
3208,,148,2,,2013-08-13T00:00:00.000
3209,,149,2,,2013-08-13T00:00:00.000
3210,,156,2,,2013-08-13T00:00:00.000
3211,,343,2,,2013-08-13T00:00:00.000
3212,,345,2,,2013-08-13T00:00:00.000
3213,,718,2,,2013-08-13T00:00:00.000
3214,,17,2,,2013-08-13T00:00:00.000
3215,,224,2,,2013-08-13T00:00:00.000
3216,,225,2,,2013-08-13T00:00:00.000
3217,,246,2,,2013-08-13T00:00:00.000
3218,,247,2,,2013-08-13T00:00:00.000
3219,,248,2,,2013-08-13T00:00:00.000
3220,,457,2,,2013-08-13T00:00:00.000
3222,,594,3,,2013-08-13T00:00:00.000
3223,,595,2,,2013-08-13T00:00:00.000
3224,,643,2,,2013-08-13T00:00:00.000
3225,,528,3,,2013-08-13T00:00:00.000
3226,,608,2,,2013-08-13T00:00:00.000
3227,,602,2,,2013-08-13T00:00:00.000
3228,,455,2,,2013-08-13T00:00:00.000
3229,,459,2,,2013-08-13T00:00:00.000
3230,,95,2,,2013-08-13T00:00:00.000
3231,,436,2,,2013-08-13T00:00:00.000
3232,,439,2,,2013-08-13T00:00:00.000
3233,,184,2,,2013-08-13T00:00:00.000
3234,,32,2,,2013-08-13T00:00:00.000
3235,,131,2,,2013-08-13T00:00:00.000
3236,,4,2,,2013-08-13T00:00:00.000
3237,,237,2,,2013-08-13T00:00:00.000
3238,,813,15,,2013-08-13T00:00:00.000
3239,,814,2,,2013-08-13T00:00:00.000
